Generating SQLite file /home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260730_153855/unifolm_vla0_nsys.sqlite from /home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260730_153855/unifolm_vla0_nsys.nsys-rep
Processing [/home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260730_153855/unifolm_vla0_nsys.sqlite] with [/opt/nvidia/nsight-systems/2023.1.2/host-linux-x64/reports/cuda_gpu_trace.py]... 

 ** CUDA GPU Trace (cuda_gpu_trace):

  Start (ns)    Duration (ns)  CorrId  GrdX  GrdY  GrdZ  BlkX  BlkY  BlkZ  Reg/Trd  StcSMem (MB)  DymSMem (MB)  Bytes (MB)  Throughput (MBps)  SrcMemKd  DstMemKd           Device           Ctx  Strm         Name       
 8,955,899,683          1,600   3,244  None  None  None  None  None  None  None     None          None               0.003          1,600.000  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,956,303,140        467,424   3,259  None  None  None  None  None  None  None     None          None               3.277          7,009.075  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,956,993,860          2,144   3,274  None  None  None  None  None  None  None     None          None               0.008          3,582.083  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,957,538,148      1,489,217   3,293  None  None  None  None  None  None  None     None          None               9.830          6,596.198  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,959,266,597          1,600   3,308  None  None  None  None  None  None  None     None          None               0.003          1,600.000  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,959,669,797      1,313,856   3,323  None  None  None  None  None  None  None     None          None               8.755          6,662.707  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,961,213,702          2,048   3,338  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,961,771,846      1,280,800   3,357  None  None  None  None  None  None  None     None          None               8.755          6,829.056  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,963,294,534          2,048   3,372  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,963,672,807      1,262,528   3,387  None  None  None  None  None  None  None     None          None               8.755          6,934.118  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,965,158,631          1,568   3,402  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,965,365,191          1,568   3,417  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,965,572,167          1,600   3,432  None  None  None  None  None  None  None     None          None               0.003          1,600.000  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,965,950,439        429,280   3,447  None  None  None  None  None  None  None     None          None               3.277          7,631.667  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,966,606,247          2,112   3,462  None  None  None  None  None  None  None     None          None               0.008          3,636.357  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,967,144,552      1,422,304   3,481  None  None  None  None  None  None  None     None          None               9.830          6,910.771  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,968,809,704          1,568   3,496  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,969,190,952      1,265,857   3,511  None  None  None  None  None  None  None     None          None               8.755          6,907.853  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,970,690,217          2,080   3,526  None  None  None  None  None  None  None     None          None               0.007          3,288.460  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,971,069,481      1,261,825   3,541  None  None  None  None  None  None  None     None          None               8.755          6,934.118  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,972,554,250          2,048   3,556  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,973,109,066      1,271,329   3,575  None  None  None  None  None  None  None     None          None               8.755          6,881.587  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,974,622,635          1,568   3,590  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,974,834,603          1,568   3,605  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,975,044,843          1,536   3,620  None  None  None  None  None  None  None     None          None               0.003          1,666.665  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,975,418,859        428,672   3,635  None  None  None  None  None  None  None     None          None               3.277          7,641.498  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,976,070,667          2,144   3,650  None  None  None  None  None  None  None     None          None               0.008          3,582.083  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,976,614,411      1,439,169   3,669  None  None  None  None  None  None  None     None          None               9.830          6,822.298  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,978,307,468          1,568   3,684  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,978,702,284      1,254,976   3,699  None  None  None  None  None  None  None     None          None               8.755          6,969.139  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,980,189,933          2,048   3,714  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,980,562,093      1,236,064   3,729  None  None  None  None  None  None  None     None          None               8.755          7,082.957  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,982,023,885          2,048   3,744  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,982,572,013      1,242,721   3,763  None  None  None  None  None  None  None     None          None               8.755          7,039.181  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,984,050,094          1,568   3,778  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,984,260,718          1,568   3,793  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,984,479,919          1,567   3,808  None  None  None  None  None  None  None     None          None               0.003          1,633.695  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,984,851,919        422,464   3,823  None  None  None  None  None  None  None     None          None               3.277          7,756.186  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,985,497,871          2,144   3,838  None  None  None  None  None  None  None     None          None               0.008          3,582.083  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,985,866,671      1,419,840   3,853  None  None  None  None  None  None  None     None          None               9.830          6,920.602  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,987,514,543          1,569   3,868  None  None  None  None  None  None  None     None          None               0.003          1,631.611  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,988,058,544      1,246,240   3,887  None  None  None  None  None  None  None     None          None               8.755          7,021.670  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,989,543,600          2,048   3,902  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,989,917,552      1,253,953   3,917  None  None  None  None  None  None  None     None          None               8.755          6,977.894  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,991,404,625          2,048   3,932  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,991,946,577      1,245,569   3,951  None  None  None  None  None  None  None     None          None               8.755          7,021.670  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,993,425,522          1,568   3,966  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,993,633,266          1,568   3,981  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,993,842,546          1,568   3,996  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,994,217,682        420,704   4,011  None  None  None  None  None  None  None     None          None               3.277          7,785.677  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,994,873,650          2,144   4,026  None  None  None  None  None  None  None     None          None               0.008          3,582.083  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,995,247,442      1,413,345   4,041  None  None  None  None  None  None  None     None          None               9.830          6,950.093  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,996,889,715          1,600   4,056  None  None  None  None  None  None  None     None          None               0.003          1,600.000  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,997,432,179      1,242,401   4,075  None  None  None  None  None  None  None     None          None               8.755          7,039.181  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,998,912,564          2,016   4,090  None  None  None  None  None  None  None     None          None               0.007          3,392.852  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 8,999,290,132      1,243,297   4,105  None  None  None  None  None  None  None     None          None               8.755          7,039.181  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,000,760,212          2,048   4,120  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,001,338,965      1,259,008   4,139  None  None  None  None  None  None  None     None          None               8.755          6,951.629  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,002,848,437          2,176   4,154  None  None  None  None  None  None  None     None          None               0.003          1,176.468  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,003,065,365          1,536   4,169  None  None  None  None  None  None  None     None          None               0.003          1,666.665  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,003,278,709          1,569   4,184  None  None  None  None  None  None  None     None          None               0.003          1,631.611  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,003,647,445        426,273   4,199  None  None  None  None  None  None  None     None          None               3.277          7,684.096  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
