Generating SQLite file /home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260805_140403/unifolm_vla0_nsys.sqlite from /home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260805_140403/unifolm_vla0_nsys.nsys-rep
Processing [/home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260805_140403/unifolm_vla0_nsys.sqlite] with [/opt/nvidia/nsight-systems/2023.1.2/host-linux-x64/reports/cuda_gpu_trace.py]... 

 ** CUDA GPU Trace (cuda_gpu_trace):

  Start (ns)    Duration (ns)  CorrId  GrdX  GrdY  GrdZ  BlkX  BlkY  BlkZ  Reg/Trd  StcSMem (MB)  DymSMem (MB)  Bytes (MB)  Throughput (MBps)  SrcMemKd  DstMemKd           Device           Ctx  Strm         Name       
 9,184,867,940      1,302,785   2,763  None  None  None  None  None  None  None     None          None               8.755          6,715.238  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,186,423,365          2,048   2,778  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,186,822,213      1,283,265   2,793  None  None  None  None  None  None  None     None          None               8.755          6,820.301  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,188,339,430          2,048   2,808  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,188,771,430      1,365,569   2,823  None  None  None  None  None  None  None     None          None               8.755          6,408.806  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,190,376,039          1,568   2,838  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,190,592,743          1,600   2,853  None  None  None  None  None  None  None     None          None               0.003          1,600.000  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,190,809,031          1,568   2,868  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,191,371,975        437,856   2,887  None  None  None  None  None  None  None     None          None               3.277          7,480.934  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,192,057,447          2,113   2,902  None  None  None  None  None  None  None     None          None               0.008          3,634.637  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,192,447,303      1,460,641   2,917  None  None  None  None  None  None  None     None          None               9.830          6,723.994  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,194,154,696          1,568   2,932  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,194,541,833      1,292,416   2,947  None  None  None  None  None  None  None     None          None               8.755          6,767.770  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,196,067,689          2,048   2,962  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,196,628,425      1,288,961   2,981  None  None  None  None  None  None  None     None          None               8.755          6,785.280  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,198,173,994          2,048   2,996  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,198,570,634      1,285,217   3,011  None  None  None  None  None  None  None     None          None               8.755          6,811.546  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,200,085,451          1,600   3,026  None  None  None  None  None  None  None     None          None               0.003          1,600.000  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,200,310,187          1,568   3,041  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,200,525,995          1,568   3,056  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,200,913,547        442,241   3,071  None  None  None  None  None  None  None     None          None               3.277          7,408.845  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,201,586,860          2,144   3,086  None  None  None  None  None  None  None     None          None               0.008          3,582.083  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,202,164,748      1,464,736   3,105  None  None  None  None  None  None  None     None          None               9.830          6,704.333  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,203,877,613          1,535   3,120  None  None  None  None  None  None  None     None          None               0.003          1,667.750  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,204,277,741      1,273,216   3,135  None  None  None  None  None  None  None     None          None               8.755          6,872.832  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,205,789,997          2,048   3,150  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,206,377,326      1,443,840   3,169  None  None  None  None  None  None  None     None          None               8.755          6,058.598  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,208,067,566          2,048   3,184  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,208,481,263      1,448,000   3,199  None  None  None  None  None  None  None     None          None               8.755          6,041.088  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,210,167,631          1,568   3,214  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,210,386,415          1,600   3,229  None  None  None  None  None  None  None     None          None               0.003          1,600.000  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,210,602,384          1,567   3,244  None  None  None  None  None  None  None     None          None               0.003          1,633.695  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,211,014,192        478,400   3,259  None  None  None  None  None  None  None     None          None               3.277          6,848.512  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,211,723,632          2,144   3,274  None  None  None  None  None  None  None     None          None               0.008          3,582.083  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,212,282,800      1,511,713   3,293  None  None  None  None  None  None  None     None          None               9.830          6,497.894  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,214,054,513          1,568   3,308  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,214,455,665      1,337,568   3,323  None  None  None  None  None  None  None     None          None               8.755          6,540.134  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,216,028,274          2,048   3,338  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,216,600,786      1,303,040   3,357  None  None  None  None  None  None  None     None          None               8.755          6,715.238  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,218,162,035          2,048   3,372  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,218,562,963      1,289,472   3,387  None  None  None  None  None  None  None     None          None               8.755          6,785.280  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,220,081,299          1,568   3,402  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,220,292,819          1,536   3,417  None  None  None  None  None  None  None     None          None               0.003          1,666.665  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,220,508,339          1,569   3,432  None  None  None  None  None  None  None     None          None               0.003          1,631.611  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,220,889,908        433,536   3,447  None  None  None  None  None  None  None     None          None               3.277          7,556.301  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,221,554,932          2,144   3,462  None  None  None  None  None  None  None     None          None               0.008          3,582.083  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,222,118,708      1,454,881   3,481  None  None  None  None  None  None  None     None          None               9.830          6,753.485  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,223,828,181          1,600   3,496  None  None  None  None  None  None  None     None          None               0.003          1,600.000  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,224,223,893      1,292,256   3,511  None  None  None  None  None  None  None     None          None               8.755          6,767.770  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,225,753,942          2,048   3,526  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,226,156,246      1,354,049   3,541  None  None  None  None  None  None  None     None          None               8.755          6,461.338  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,227,759,862          2,017   3,556  None  None  None  None  None  None  None     None          None               0.007          3,391.169  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,228,339,287      1,293,152   3,575  None  None  None  None  None  None  None     None          None               8.755          6,767.770  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,229,887,192          1,568   3,590  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,230,126,135          1,569   3,605  None  None  None  None  None  None  None     None          None               0.003          1,631.611  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,230,354,040          1,568   3,620  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,230,747,288        438,144   3,635  None  None  None  None  None  None  None     None          None               3.277          7,477.658  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,231,421,304          2,112   3,650  None  None  None  None  None  None  None     None          None               0.008          3,636.357  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,231,982,809      1,463,616   3,669  None  None  None  None  None  None  None     None          None               9.830          6,714.163  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,233,694,873          1,568   3,684  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,234,096,697      1,266,817   3,699  None  None  None  None  None  None  None     None          None               8.755          6,907.853  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,235,602,362          2,048   3,714  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,235,989,082      1,356,769   3,729  None  None  None  None  None  None  None     None          None               8.755          6,452.582  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,237,603,419          2,048   3,744  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,238,185,947      1,263,584   3,763  None  None  None  None  None  None  None     None          None               8.755          6,925.363  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,239,697,180          1,568   3,778  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,239,915,132          1,600   3,793  None  None  None  None  None  None  None     None          None               0.003          1,600.000  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,240,132,604          1,568   3,808  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,240,514,428        428,736   3,823  None  None  None  None  None  None  None     None          None               3.277          7,641.498  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,241,176,957          2,143   3,838  None  None  None  None  None  None  None     None          None               0.008          3,583.757  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,241,567,037      1,445,952   3,853  None  None  None  None  None  None  None     None          None               9.830          6,792.806  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,243,259,069          1,568   3,868  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,243,824,509      1,272,737   3,887  None  None  None  None  None  None  None     None          None               8.755          6,872.832  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,245,345,598          2,048   3,902  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,245,740,318      1,278,849   3,917  None  None  None  None  None  None  None     None          None               8.755          6,837.811  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,247,258,655          2,048   3,932  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,248,101,280      1,272,064   3,951  None  None  None  None  None  None  None     None          None               8.755          6,881.587  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,249,618,624          1,568   3,966  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,249,843,072          1,568   3,981  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,250,083,296          1,568   3,996  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,250,473,408        424,769   4,011  None  None  None  None  None  None  None     None          None               3.277          7,713.587  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,251,133,281          2,144   4,026  None  None  None  None  None  None  None     None          None               0.008          3,582.083  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,251,519,073      1,441,312   4,041  None  None  None  None  None  None  None     None          None               9.830          6,812.467  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,253,194,593          1,537   4,056  None  None  None  None  None  None  None     None          None               0.003          1,665.582  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,253,754,466      1,284,384   4,075  None  None  None  None  None  None  None     None          None               8.755          6,811.546  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,255,289,666          2,016   4,090  None  None  None  None  None  None  None     None          None               0.007          3,392.852  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,255,686,499      1,267,680   4,105  None  None  None  None  None  None  None     None          None               8.755          6,899.098  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,257,191,267          2,048   4,120  None  None  None  None  None  None  None     None          None               0.007          3,339.842  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,257,792,484      1,282,304   4,139  None  None  None  None  None  None  None     None          None               8.755          6,820.301  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,259,338,308          2,144   4,154  None  None  None  None  None  None  None     None          None               0.003          1,194.028  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,259,558,948          1,536   4,169  None  None  None  None  None  None  None     None          None               0.003          1,666.665  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,259,779,844          1,568   4,184  None  None  None  None  None  None  None     None          None               0.003          1,632.653  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
 9,260,161,349        426,464   4,199  None  None  None  None  None  None  None     None          None               3.277          7,680.819  Pageable  Device    Tesla V100-DGXS-32GB (0)    1     7  [CUDA memcpy HtoD]
